 [ 7.82761072e-06, -1.89535611e-03,  8.62961262e-03,  7.40947342e-03, -8.28808825e-03,  1.87036581e-02,  5.48630320e-02,  6.40371814e-02,  6.28122501e-03, -3.29567604e-02,  3.96246985e-02,  6.31799847e-02, -2.37174984e-03,  3.00477236e-03,  6.61783479e-03,  6.92508183e-03, -6.14077272e-03, -7.42767844e-03,  6.91803917e-02,  4.12674621e-02,  5.05641289e-02, -3.93683277e-02,  3.89617622e-01,  3.40161264e-01, -8.13544318e-02,  7.39603639e-02,  3.30010474e-01,  2.75245041e-01,  7.10609928e-03, -2.15808637e-02,  5.40751405e-02,  3.97674106e-02, -1.10277478e-02,  1.09476810e-02,  6.44195750e-02,  4.68091145e-02,  1.19524702e-01, -9.52537432e-02,  3.43000799e-01,  2.74231791e-01, -7.72109851e-02, -1.98864471e-02,  3.94962072e-01,  3.23010921e-01, -3.01186042e-03,  1.23768998e-02,  5.37796058e-02,  3.62938792e-02,  4.34512552e-03, -5.64260921e-03,  6.52941084e-03,  7.23491004e-03, -8.91827419e-03,  2.68449746e-02,  4.44545038e-02,  5.49915805e-02,  1.23175997e-02, -1.59133133e-02,  5.19207269e-02,  5.11410572e-02, -1.52108562e-03, -1.14576111e-03,  4.90860408e-03,  4.74056788e-03],
 [-1.22188753e-03, -1.02645659e-03,  3.36502702e-03,  1.10011233e-03, -1.17034670e-02, -3.95492390e-02,  4.23614979e-02,  4.67286855e-02,  2.18686759e-02,  9.43272188e-03,  5.67512363e-02,  2.13716812e-02, -9.72759517e-06,  4.89562424e-03,  5.41938562e-03,  5.52435080e-03,  7.78565416e-03,  7.58618489e-03,  1.81661174e-02,  2.03841627e-02,  8.64948481e-02,  1.92151278e-01,  3.79114717e-01,  2.50382006e-01, -1.99703664e-01,  5.89841753e-02,  3.60970795e-01,  2.53500462e-01,  1.87747329e-02,  9.52637568e-03,  4.14712280e-02,  4.56579812e-02, -3.31346951e-02, -1.43675422e-02,  3.87204736e-02,  4.02247533e-02,  2.07418010e-01, -5.44343852e-02,  3.42978120e-01,  2.49496087e-01, -6.94252402e-02, -1.55001730e-01,  3.91379356e-01,  2.64481008e-01, -3.01461723e-02, -1.07099684e-02,  3.91836427e-02,  4.51376513e-02, -4.23869817e-03, -5.09589864e-03,  6.13319641e-03,  5.36121288e-03, -5.77701605e-04, -7.73438485e-03,  5.19192740e-02,  2.51892954e-02, -9.75429080e-03,  3.04587744e-02,  5.20487390e-02,  4.46352437e-02, -1.63024385e-03,  6.65889762e-04,  5.18577499e-03,  2.51845247e-03],
 [ 8.19830690e-04, -5.12379978e-04,  5.53083699e-03,  2.86599784e-03, -9.30208899e-03, -4.39690351e-02,  4.26348969e-02,  4.81231958e-02,  2.94375867e-02,  6.37681270e-03,  6.64912164e-02,  2.56881081e-02,  5.20365975e-05,  1.44840288e-03,  3.16790654e-03,  2.26704590e-03,  3.44692059e-02, -3.61031131e-03,  4.39926721e-02,  4.61053774e-02,  5.84745817e-02,  1.40511900e-01,  3.90426904e-01,  2.77575970e-01, -9.61685777e-02,  7.91004971e-02,  3.91271144e-01,  2.79080778e-01,  1.64891430e-03,  1.20682996e-02,  1.87646672e-02,  1.23029510e-02, -3.24986726e-02,  3.00833606e-03,  4.99652140e-02,  4.03346345e-02,  2.15893701e-01, -5.70064038e-02,  3.17471772e-01,  2.73008585e-01, -2.22472418e-02, -1.13133930e-01,  4.13874596e-01,  2.39089340e-01, -1.53098432e-02, -1.61518739e-03,  1.62888356e-02,  2.77210493e-03, -1.03458215e-03, -6.08010544e-03,  5.18165249e-03,  6.61220774e-03, -2.38757748e-02, -7.29982788e-03,  6.59747124e-02,  2.83932742e-02,  3.50996256e-02,  1.63735896e-02,  4.86560091e-02,  1.88303068e-02, -2.39589950e-03, -5.58531203e-04,  2.88570370e-03,  7.53016851e-04],
 [-8.17013031e-04,  3.90596827e-03,  2.58171721e-03,  6.35874271e-03, -1.55167626e-02,  2.69276481e-02,  5.17012142e-02,  3.30858640e-02,  1.02011384e-02, -4.08703946e-02,  5.44119328e-02,  5.05333655e-02,  2.01964448e-03,  4.26300539e-05,  3.30888899e-03,  4.78476798e-03, -5.02449572e-02, -8.62973835e-03,  6.48753121e-02,  3.73235159e-02,  2.02459708e-01,  3.25732827e-02,  3.26370507e-01,  2.65038818e-01, -7.16802105e-02,  1.33724138e-01,  3.15831035e-01,  3.31520796e-01, -3.19374762e-02, -5.38777653e-03,  4.94319052e-02,  4.71766964e-02,  1.98084097e-02,  1.65960155e-02,  4.26915511e-02,  3.73182930e-02,  6.47712946e-02, -1.22079268e-01,  3.62443268e-01,  2.97321558e-01, -1.72408655e-01, -1.81730967e-02,  3.88786763e-01,  2.80121505e-01,  4.20572087e-02,  2.62060929e-02,  5.95405698e-02,  4.68412451e-02, -2.46766396e-03,  1.96450413e-03,  2.48022890e-03,  1.96857494e-03, -1.70476772e-02,  4.09816988e-02,  2.60827690e-02,  4.86988835e-02,  2.51842365e-02, -1.33081116e-02,  7.09882528e-02,  2.89002303e-02,  1.54301571e-03, -5.20985713e-03,  4.55927057e-03,  8.35714024e-03],
 [-3.18367290e-03,  6.41907146e-03,  4.90108225e-03,  7.96010531e-03, -1.11951428e-02,  1.27396313e-02,  6.56544715e-02,  4.54898290e-02,  2.34807841e-02, -1.91354845e-02,  5.98960668e-02,  2.36249268e-02, -1.73836050e-03,  8.31165758e-04,  1.74323923e-03,  8.35064042e-04, -3.58378291e-02, -1.13278870e-02,  6.17896542e-02,  5.00403792e-02,  1.56516448e-01,  7.54802004e-02,  2.95793921e-01,  3.33462298e-01, -1.59985609e-02,  1.25663757e-01,  3.92327338e-01,  2.64550298e-01,  9.33301984e-04, -2.85649300e-03,  1.30730672e-02,  8.89595877e-03,  2.41699945e-02,  2.62456643e-03,  4.50306274e-02,  5.96639663e-02,  4.01131809e-02, -1.93939298e-01,  3.18779886e-01,  3.19570869e-01, -1.33597538e-01, -6.53567836e-02,  3.52582365e-01,  3.16947252e-01,  4.16569822e-02, -1.85186043e-02,  4.25814465e-02,  1.89101398e-02,  7.24335713e-03,  2.83262366e-03,  8.73817224e-03,  4.78083920e-03,  5.11155557e-03,  3.94156091e-02,  4.76981960e-02,  4.30690348e-02, -7.80535978e-04,  1.26036899e-02,  6.11612350e-02,  3.41691412e-02,  5.19607915e-03, -1.77286169e-03,  5.63349202e-03,  2.14366545e-03],
 [-1.17986219e-03, -1.58877333e-03,  5.70865907e-03,  2.90985056e-03, -7.34459516e-03, -4.68690805e-02,  4.71182764e-02,  5.44678010e-02,  2.07697134e-02,  1.87898315e-02,  6.38545007e-02,  3.51925269e-02,  1.70115600e-04,  7.42823724e-03,  5.18738246e-03,  9.03306901e-03,  4.13045362e-02, -1.24684190e-02,  4.90125865e-02,  5.07912561e-02,  5.10162674e-02,  1.47847354e-01,  3.61585140e-01,  2.86891311e-01, -1.56335995e-01,  5.22175096e-02,  3.19614142e-01,  3.02102864e-01,  3.25934663e-02, -5.05105313e-03,  5.42936511e-02,  4.72805463e-02, -3.63100544e-02,  1.19098602e-02,  4.92072403e-02,  3.61229852e-02,  1.95090026e-01, -1.89485531e-02,  3.39842588e-01,  2.88940847e-01, -2.73604877e-02, -1.62267253e-01,  3.54841113e-01,  3.13957602e-01, -3.68546657e-02, -1.62739458e-03,  4.93350886e-02,  5.01861386e-02,  8.80108855e-04, -4.60597640e-03,  5.05645387e-03,  6.68025063e-03, -1.57381278e-02, -1.88393909e-02,  6.16273507e-02,  3.60540599e-02,  1.34140635e-02,  4.84378748e-02,  4.87449840e-02,  6.16237968e-02, -2.21977523e-03,  2.36635748e-03,  8.33041687e-03,  2.78800656e-03],
 [-2.56844051e-03,  4.89058765e-03,  3.98330670e-03,  7.06583215e-03, -1.55554498e-02,  2.00972501e-02,  6.79037273e-02,  3.19774263e-02,  8.18424020e-03, -4.03743088e-02,  5.12885042e-02,  5.37288710e-02,  1.11004594e-03, -2.47691898e-03,  3.46187805e-03,  5.00536477e-03, -5.01774400e-02, -7.91755784e-03,  5.53077757e-02,  3.22838500e-02,  1.56632125e-01, -3.57689778e-03,  3.66887450e-01,  2.80492365e-01, -5.89126498e-02,  1.36153817e-01,  3.32080901e-01,  3.23081791e-01, -3.80172096e-02, -5.27824508e-03,  5.76578751e-02,  4.16893661e-02,  8.99645034e-03,  1.41344368e-02,  2.09949370e-02,  2.77667083e-02,  1.84729230e-02, -1.42931163e-01,  3.32748383e-01,  2.93626130e-01, -1.31405652e-01, -6.24484122e-02,  4.01269734e-01,  2.85238564e-01,  1.37793797e-03,  1.80382561e-02,  4.49423343e-02,  4.08032537e-02, -2.05097813e-03,  1.58238830e-03,  2.07352941e-03,  1.59043330e-03, -1.76985003e-02,  3.91096584e-02,  3.68913487e-02,  4.43581156e-02,  1.50794843e-02, -8.79585464e-03,  7.03314245e-02,  3.68932970e-02,  6.05042151e-04, -5.56830503e-03,  3.77461221e-03,  7.06749596e-03],
 [ 4.68731532e-03, -3.55498935e-03,  6.60592783e-03,  3.96246789e-03, -1.08961025e-02, -5.06279841e-02,  4.88918200e-02,  5.17198592e-02,  1.92392096e-02, -1.08555602e-02,  7.45035708e-02,  1.61587466e-02,  9.11457173e-04,  3.19133018e-04,  9.11457173e-04,  3.19133018e-04,  3.41419019e-02,  8.79141688e-03,  4.85839881e-02,  4.68454249e-02,  6.41638041e-02,  2.00206310e-01,  3.98056626e-01,  2.83934593e-01, -7.36832991e-02,  7.71330371e-02,  3.36045265e-01,  2.63741583e-01,  1.61390204e-03,  1.47570833e-03,  1.81687402e-03,  1.89761887e-03, -1.71248522e-02, -1.82071421e-03,  4.41880450e-02,  4.81368154e-02,  2.59461820e-01, -5.89311346e-02,  4.14262891e-01,  2.62840509e-01, -1.34293646e-01, -9.83958989e-02,  3.44162911e-01,  1.77032277e-01, -8.93730205e-04,  1.71476990e-04,  2.24245340e-03,  1.11932470e-03, -4.66109859e-03, -7.01602828e-03,  8.07758234e-03,  7.84061570e-03, -1.12363622e-02, -1.08657393e-03,  8.87665153e-02,  2.61779372e-02,  1.35042863e-02,  5.30690327e-03,  1.37943206e-02,  7.31358025e-03, -3.68868961e-04, -1.83289158e-04,  3.68868961e-04,  1.94908556e-04],
 [-2.03832821e-03,  5.52261295e-03,  3.23488517e-03,  7.19785271e-03, -1.95107367e-02,  1.11911558e-02,  6.47277758e-02,  4.82245795e-02,  9.62131191e-03, -3.93159389e-02,  4.00184467e-02,  5.06342053e-02,  7.77676876e-04, -1.27403624e-03,  4.43252269e-03,  5.02916798e-03, -4.14867476e-02, -2.07229331e-02,  6.86127543e-02,  4.60455157e-02,  1.29834518e-01,  7.13312626e-02,  3.12943012e-01,  3.25853258e-01,  5.26389852e-03,  1.83181286e-01,  3.31898481e-01,  3.23964030e-01, -1.43773230e-02, -7.38723855e-03,  5.08322529e-02,  6.15077689e-02,  2.80011613e-02,  1.08759617e-02,  6.22424856e-02,  5.44481352e-02,  2.14694887e-02, -1.70198739e-01,  3.11823785e-01,  3.23631942e-01, -1.50872603e-01, -8.02246332e-02,  3.27917933e-01,  3.09312940e-01,  5.24031296e-02,  1.67408474e-02,  7.73612857e-02,  4.75103818e-02, -2.81995279e-03,  1.20981922e-03,  6.31323317e-03,  4.12926404e-03, -1.05164880e-02,  4.34425138e-02,  3.91708203e-02,  5.24612665e-02,  1.87228415e-02, -1.15304403e-02,  6.74764141e-02,  4.72739041e-02,  5.38920285e-03, -7.99378473e-03,  7.58142676e-03,  9.35982540e-03],
 [ 7.23930541e-04,  1.05618172e-04,  4.78316890e-03,  3.05754319e-03, -1.01248557e-02, -4.16416936e-02,  4.44398709e-02,  4.75585982e-02,  2.90518776e-02,  9.25437268e-03,  6.99354038e-02,  2.41009090e-02,  1.13497046e-03,  2.59174849e-03,  7.91167282e-03,  3.32724326e-03,  3.85357961e-02, -1.12801399e-02,  4.43684384e-02,  5.14543839e-02,  1.52477343e-03,  1.29013896e-01,  3.50366503e-01,  2.90463924e-01, -1.06956087e-01,  5.52806035e-02,  3.61908078e-01,  2.99625754e-01,  4.01660688e-02,  1.39672849e-02,  4.62187044e-02,  1.68729685e-02, -3.41118164e-02,  8.65946990e-03,  4.40612026e-02,  3.75940911e-02,  1.79083213e-01, -2.73703374e-02,  3.40285748e-01,  2.59064257e-01, -2.29856279e-02, -1.07146025e-01,  4.47882384e-01,  2.67850757e-01, -8.98226630e-03, -4.53602988e-03,  1.05970884e-02,  5.39266272e-03,  2.07278342e-03, -5.97178563e-03,  6.09977217e-03,  6.81374129e-03, -3.55575904e-02, -1.08361412e-02,  7.26136267e-02,  2.72883046e-02,  3.98692414e-02,  2.56267935e-02,  5.00745289e-02,  2.68786456e-02, -2.61092442e-03, -6.14857243e-04,  3.00788879e-03,  7.97305547e-04],
 [-1.26923237e-03,  1.46929140e-03,  4.15184582e-03,  3.80905950e-03,  1.52324734e-03, -2.81514451e-02,  3.94357182e-02,  4.34899963e-02,  2.69026235e-02,  5.05121239e-03,  7.26943016e-02,  2.48024389e-02,  6.35420321e-04,  2.06412771e-03,  5.06361574e-03,  2.98924162e-03,  6.29741549e-02, -8.70394800e-03,  7.14354366e-02,  3.55738401e-02,  5.04225912e-03,  1.23446621e-01,  3.55426967e-01,  3.35436910e-01, -1.07205912e-01,  7.00027794e-02,  4.46318269e-01,  2.54175067e-01,  1.03978915e-02,  9.12476890e-03,  1.25680529e-02,  9.12476890e-03, -3.07374746e-02,  2.76361834e-02,  5.49053848e-02,  3.74830328e-02,  1.70491949e-01, -2.45432816e-02,  3.82457107e-01,  2.66786486e-01, -5.20456806e-02, -7.72516429e-02,  3.47345859e-01,  2.31146947e-01, -8.71713855e-04,  1.12790347e-03,  2.98416265e-03,  3.18138022e-03,  2.38481816e-03, -6.45362493e-03,  7.88342208e-03,  7.70775462e-03, -2.69912835e-02, -9.45671834e-03,  7.21626282e-02,  2.09650528e-02,  2.21307613e-02,  1.03479624e-02,  2.24412214e-02,  1.12448270e-02, -1.70917720e-05,  3.07552429e-04,  1.94786917e-04,  3.07552429e-04],
